title,Journal.URL,URL.in.DOAJ,When.did.the.journal.start.to.publish.all.content.using.an.open.license.,Alternative.title,Journal.ISSN..print.version.,Journal.EISSN..online.version.,Keywords,language,Publisher,country,Society.or.institution,Country.of.society.or.institution,license,License.attributes,URL.for.license.terms,Machine.readable.CC.licensing.information.embedded.or.displayed.in.articles,URL.to.an.example.page.with.embedded.licensing.information,Author.holds.copyright.without.restrictions,Copyright.information.URL,Review,Review.process.information.URL,Journal.plagiarism.screening.policy,Plagiarism.information.URL,URL.for.journal.s.aims...scope,URL.for.the.Editorial.Board.page,URL.for.journal.s.instructions.for.authors,Average.number.of.weeks.between.article.submission.and.publication,APC,APC.information.URL,APC.amount,Journal.waiver.policy..for.developing.country.authors.etc.,Waiver.policy.information.URL,Has.other.fees,Other.fees.information.URL,Preservation.Services,Preservation.Service..national.library,Preservation.information.URL,Deposit.policy.directory,URL.for.deposit.policy,Persistent.article.identifiers,Article.metadata.includes.ORCIDs,Journal.complies.with.I4OC.standards.for.open.citations,Does.the.journal.comply.to.DOAJ.s.definition.of.open.access.,URL.for.journal.s.Open.Access.statement,Continues,Continued.By,LCC.Codes,Subjects,DOAJ.Seal,Added.on.Date,Last.updated.Date,Number.of.Article.Records,Most.Recent.Article.Added
Revista Filosofía UIS,https://revistas.uis.edu.co/index.php/revistafilosofiauis/index,https://doaj.org/toc/477872b6bb9d4eddaf33c114cf3f31fc,2007,,1692-2484,2145-8529,"philosophy, aesthetics, literary theory","Spanish, English ",Universidad Industrial de Santander,Colombia,Universidad Industrial de Santander,,CC BY,,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,Yes,https://revistas.uis.edu.co/index.php/revistafilosofiauis/article/view/8581/8467,No,,Double blind peer review,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,Yes,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about/submissions,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about/editorialTeam,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about/submissions,17,No,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,,No,,No,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,,,,,,,,,Yes,https://revistas.uis.edu.co/index.php/revistafilosofiauis/about,,,B1-5802,Philosophy. Psychology. Religion: Philosophy (General),No,2019-02-02T19:06:32Z,2019-02-02T19:06:32Z,629,2022-12-17T15:37:39Z
Anagramas Rumbos y Sentidos de la Comunicación,http://revistas.udem.edu.co/index.php/anagramas,https://doaj.org/toc/0a4c4d8e9ad34303a3965044512214dd,2002,,1692-2522,2248-4086,"literature, education, culture, comunication, social movements, movies","Spanish, English, Portuguese","Universidad de Medellín, Sello Editorial",Colombia,Universidad de Medellin,,CC BY-NC,,https://revistas.udem.edu.co/index.php/anagramas/about,Yes,http://revistas.udem.edu.co/index.php/anagramas/article/view/1180,No,http://revistas.udem.edu.co/index.php/anagramas/about/submissions#copyrightNotice,Double blind peer review,https://revistas.udem.edu.co/index.php/anagramas/about#a2,No,,https://revistas.udem.edu.co/index.php/anagramas/about#a1,https://revistas.udem.edu.co/index.php/anagramas/about/editorialTeam,https://revistas.udem.edu.co/index.php/anagramas/about/submissions,6,No,https://revistas.udem.edu.co/index.php/anagramas/about#a7,,No,,No,,,,,,,,Yes,No,Yes,https://revistas.udem.edu.co/index.php/anagramas/about#a3,,,P87-96,Language and Literature: Philology. Linguistics: Communication. Mass media,No,2015-11-16T16:05:01Z,2021-03-01T13:18:11Z,91,2021-04-30T20:55:33Z
Opinión Jurídica,http://revistas.udem.edu.co/index.php/opinion,https://doaj.org/toc/c55b161ac54d43889b386d6ee66f7d88,2006,,1692-2530,2248-4078,"private law, public law, public policy and law","English, Spanish, French, Portuguese",Sello Editorial Universidad de Medellín,Colombia,Universidad de Medellín,,CC BY-NC,,http://revistas.udem.edu.co/index.php/opinion/about/submissions#copyrightNotice,Yes,http://revistas.udem.edu.co/index.php/opinion/article/view/1720,No,,Double blind peer review,http://revistas.udem.edu.co/index.php/opinion/about/editorialPolicies#peerReviewProcess,Yes,http://revistas.udem.edu.co/index.php/opinion/about/editorialPolicies#custom-0,http://revistas.udem.edu.co/index.php/opinion/about/editorialPolicies#focusAndScope,http://revistas.udem.edu.co/index.php/opinion/about/displayMembership/5,http://revistas.udem.edu.co/index.php/opinion/about/submissions#authorGuidelines,20,No,http://revistas.udem.edu.co/index.php/opinion/about/editorialPolicies#custom-2,,No,,No,http://revistas.udem.edu.co/index.php/opinion/about/editorialPolicies#custom-2,CLOCKSS,,http://revistas.udem.edu.co/index.php/opinion/about/editorialPolicies#archiving,,,DOI,,,Yes,http://revistas.udem.edu.co/index.php/opinion/about/editorialPolicies#openAccessPolicy,,,K1-7720,Law: Law in general. Comparative and uniform law. Jurisprudence,No,2010-07-26T14:40:49Z,2017-02-22T17:04:24Z,569,2023-01-26T16:36:21Z
Revista Ingenierías Universidad de Medellín,http://revistas.udem.edu.co/index.php/ingenierias,https://doaj.org/toc/119f14e7ba0a4b5ab911f44f0437ce3f,2006,Revista Ingenierías,1692-3324,2248-4094,"civil engineering, environmental engineering, systems engineering, administrative engineering","English, Spanish, Portuguese",Universidad de Medellín,Colombia,,,CC BY-NC,,http://revistas.udem.edu.co/index.php/ingenierias/about/submissions#privacyStatement,Yes,http://revistas.udem.edu.co/index.php/ingenierias/article/view/1683,No,,Double blind peer review,http://revistas.udem.edu.co/index.php/ingenierias/about/editorialPolicies#peerReviewProcess,Yes,http://revistas.udem.edu.co/index.php/ingenierias/about/editorialPolicies#custom-0,http://revistas.udem.edu.co/index.php/ingenierias/about/editorialPolicies#focusAndScope,http://revistas.udem.edu.co/index.php/ingenierias/about/displayMembership/1,http://revistas.udem.edu.co/index.php/ingenierias/about/submissions#authorGuidelines,50,No,http://revistas.udem.edu.co/index.php/ingenierias/about/editorialPolicies#custom-3,,No,,No,http://revistas.udem.edu.co/index.php/ingenierias/about/editorialPolicies#custom-3,CLOCKSS,,http://revistas.udem.edu.co/index.php/ingenierias/about/editorialPolicies#archiving,,,,,,Yes,http://revistas.udem.edu.co/index.php/ingenierias/about/editorialPolicies#openAccessPolicy,,,T|TA1-2040,Technology: Engineering (General). Civil engineering (General),No,2016-09-05T20:41:35Z,2017-11-08T13:47:55Z,416,2021-04-07T20:09:07Z
Biotecnología en el Sector Agropecuario y Agroindustrial,https://revistas.unicauca.edu.co/index.php/biotecnologia/,https://doaj.org/toc/ad389874c1f843bfb818d3d50ce91503,2005,,1692-3561,1909-9959,"biotechnology, agriculture, forestry, microbiology, engineering, food",Spanish,Universidad del Cauca,Colombia,Universidad del Cauca,,CC BY-NC-ND,,https://revistas.unicauca.edu.co/index.php/biotecnologia/about/submissions,,,No,,Peer review,https://revistas.unicauca.edu.co/index.php/biotecnologia/about/submissions,No,,https://revistas.unicauca.edu.co/index.php/biotecnologia/about,https://revistas.unicauca.edu.co/index.php/biotecnologia/about/editorialTeam,https://revistas.unicauca.edu.co/index.php/biotecnologia/about/submissions,9,No,https://revistas.unicauca.edu.co/index.php/biotecnologia/cargos,,No,,No,https://revistas.unicauca.edu.co/index.php/biotecnologia/cargos,,,,,,,,,Yes,https://revistas.unicauca.edu.co/index.php/biotecnologia/about/submissions,,,S1-972|TP248.13-248.65,Agriculture: Agriculture (General) | Technology: Chemical technology: Biotechnology,No,2017-06-16T15:53:58Z,2020-06-02T16:06:10Z,451,2022-04-07T17:17:42Z
GiST Education and Learning Research Journal,https://latinjournal.org/index.php/gist/index,https://doaj.org/toc/2d60c640bd5d4d19bf983449e19e0814,2007,,1692-5777,2248-8391,"language, education, bilingualism, teaching",English,Institución Universitaria Colombo Americana,Colombia,Institución Universitaria Colombo Americana,,CC BY-NC-ND,,https://latinjournal.org/index.php/gist/about#copyright,,,No,,Double blind peer review,https://latinjournal.org/index.php/gist/about#peer,No,,https://latinjournal.org/index.php/gist/about,https://latinjournal.org/index.php/gist/about/editorialTeam,https://latinjournal.org/index.php/gist/about/submissions,14,No,https://latinjournal.org/index.php/gist/about,,No,,No,https://latinjournal.org/index.php/gist/about,,,,,,,,,Yes,https://latinjournal.org/index.php/gist/about#open,,,LC8-6691|P1-1091,Education: Special aspects of education | Language and Literature: Philology. Linguistics,No,2018-11-29T15:45:45Z,2019-12-22T16:34:17Z,0,
Novum Jus,http://novumjus.ucatolica.edu.co/,https://doaj.org/toc/9864fa6db6074b39a85d6a4dce2fdd28,2008,,1692-6013,2500-8692,"law, socio legal studies, socio political studies, legal sociology","English, Spanish, Portuguese",Universidad Católica de Colombia,Colombia,Universidad Catolica de Colombia,,CC BY-NC,,https://novumjus.ucatolica.edu.co/about/openAccessPolicy,,,No,,Double blind peer review,https://novumjus.ucatolica.edu.co/about/peerReviewProcess,No,,https://novumjus.ucatolica.edu.co/about/focusAndScope,https://novumjus.ucatolica.edu.co/about/editorialTeam,https://novumjus.ucatolica.edu.co/about/submissions,12,No,https://novumjus.ucatolica.edu.co/apc,,No,,No,https://novumjus.ucatolica.edu.co/apc,,,https://novumjus.ucatolica.edu.co/about/archiving,,,DOI,,,Yes,https://novumjus.ucatolica.edu.co/about/openAccessPolicy,,,K|H,Law | Social Sciences,No,2020-10-09T08:32:56Z,2020-10-09T08:32:56Z,0,
Grafía,http://revistas.fuac.edu.co/index.php/grafia,https://doaj.org/toc/fdd86000c36a43f49f33d3cde069143f,2003,Revista Grafía,1692-6250,,"social sciences, humanities","Spanish, English, Portuguese",Fundación Universidad Autónoma de Colombia,Colombia,Universidad Autónoma de Colombia,,CC BY,,http://revistas.fuac.edu.co/index.php/grafia/about/submissions#copyrightNotice,,,Yes,http://revistas.fuac.edu.co/index.php/grafia/about/submissions#copyrightNotice,Double blind peer review,http://revistas.fuac.edu.co/index.php/grafia/about/editorialPolicies#peerReviewProcess,No,,http://revistas.fuac.edu.co/index.php/grafia/about/editorialPolicies#focusAndScope,http://revistas.fuac.edu.co/index.php/grafia/about/editorialTeam,http://revistas.fuac.edu.co/index.php/grafia/about/submissions#authorGuidelines,20,No,http://revistas.fuac.edu.co/index.php/grafia/about/editorialPolicies#focusAndScopehttp://revistas.fuac.edu.co/index.php/grafia/about/editorialPolicies#focusAndScope,,No,,No,,,,,,,,Yes,No,Yes,http://revistas.fuac.edu.co/index.php/grafia/about/editorialPolicies#openAccessPolicy,,,B|H1-99,Philosophy. Psychology. Religion | Social Sciences: Social sciences (General),No,2017-05-16T16:57:55Z,2021-11-12T08:16:53Z,320,2022-04-05T15:04:15Z
Revista de Derecho Fiscal,https://revistas.uexternado.edu.co/index.php/fiscal,https://doaj.org/toc/bd4e595e8726424981716eae92d6014c,2003,,1692-6722,2346-2434,"law, tax, budget",Spanish,Universidad Externado de Colombia,Colombia,,,CC BY-NC-SA,,https://revistas.uexternado.edu.co/index.php/fiscal/about/submissions,,,Yes,https://revistas.uexternado.edu.co/index.php/fiscal/information/authors,Double blind peer review,https://revistas.uexternado.edu.co/index.php/fiscal/information/authors,No,,https://revistas.uexternado.edu.co/index.php/fiscal/about,https://revistas.uexternado.edu.co/index.php/fiscal/about/editorialTeam,https://revistas.uexternado.edu.co/index.php/fiscal/information/authors,12,No,https://revistas.uexternado.edu.co/index.php/fiscal/information/authors,,No,,No,https://revistas.uexternado.edu.co/index.php/fiscal/information/authors,,,,Sherpa/Romeo,,DOI,,,Yes,https://revistas.uexternado.edu.co/index.php/fiscal/about,,,K1000-1395,Law: Law in general. Comparative and uniform law. Jurisprudence: Comparative law. International uniform law: Commercial law,No,2020-10-07T10:02:07Z,2020-10-08T13:48:06Z,288,2022-11-24T15:28:57Z
"Revista Latinoamericana en Ciencias Sociales, Niñez y Juventud",http://revistaumanizales.cinde.org.co/,https://doaj.org/toc/17c612b4aa564453b37d71287a3c4013,2003,,1692-715X,2027-7679,"children, adolescents, child welfare","English, Spanish, Portuguese",Universidad de Manizales,Colombia,"Universidad de Manizales, Centro de Estudios Avanzados en Niñez y Juventud",,CC BY-NC-ND,,http://revistaumanizales.cinde.org.co/index.php/conocenos/etica-editorial,,,No,,Double blind peer review,http://revistaumanizales.cinde.org.co/index.php/conocenos/guia-para-los-autores-y-autoras,Yes,http://revistaumanizales.cinde.org.co/index.php/conocenos/revision-de-similitudes,http://revistaumanizales.cinde.org.co/index.php/conocenos,http://revistaumanizales.cinde.org.co/index.php/know-us/editorial-and-scientific-committee,http://revistaumanizales.cinde.org.co/index.php/conocenos/guia-para-los-autores-y-autoras,30,No,http://revistaumanizales.cinde.org.co/rlcsnj/index.php/Revista-Latinoamericana/issue/archive,,No,,No,http://revistaumanizales.cinde.org.co/rlcsnj/index.php/Revista-Latinoamericana/issue/archive,,,http://revistaumanizales.cinde.org.co/index.php/Revista-Latinoamericana/about/editorialPolicies#archiving,,,,,,Yes,http://revistaumanizales.cinde.org.co/index.php/conocenos/etica-editorial,,,H|H1-99,Social Sciences: Social sciences (General),No,2010-09-01T16:10:39Z,2020-08-17T11:14:26Z,1364,2023-01-18T19:27:41Z
Revista Ciencias de la Salud,http://revistas.urosario.edu.co/index.php/revsalud,https://doaj.org/toc/b479ac493afd4d4ea122954a56fa8365,2003,,1692-7273,2145-4507,"medical sciences, health sciences",Spanish,Universidad Colegio Mayor Nuestra Señora del Rosario,Colombia,,,CC BY-NC,,http://revistas.urosario.edu.co/index.php/revsalud/about/submissions#copyrightNotice,Yes,http://revistas.urosario.edu.co/index.php/revsalud/article/view/4588,No,,Double blind peer review,http://revistas.urosario.edu.co/index.php/revsalud/about/editorialPolicies#peerReviewProcess,No,,http://revistas.urosario.edu.co/index.php/revsalud/about/editorialPolicies#focusAndScope,http://revistas.urosario.edu.co/index.php/revsalud/about/editorialTeam,http://revistas.urosario.edu.co/index.php/revsalud/about/submissions#authorGuidelines,35,No,http://revistas.urosario.edu.co/index.php/revsalud/about/submissions#authorGuidelines,,No,,No,,,,,,,,,,Yes,http://revistas.urosario.edu.co/index.php/revsalud/about/editorialPolicies#openAccessPolicy,,,R|R5-920,Medicine: Medicine (General),No,2008-06-17T14:29:21Z,2021-02-23T10:48:17Z,686,2022-12-05T13:34:01Z
Prospectiva,http://ojs.uac.edu.co/index.php/prospectiva,https://doaj.org/toc/68474f4c438f4c6aa47636c91b8f72fe,2003,,1692-8261,2216-1368,"mechanical engineering, technological, technological development","Spanish, English ",Editorial Uniautónoma,Colombia,Universidad Autónoma del Caribe,,CC BY-NC-ND,,http://ojs.uac.edu.co/index.php/prospectiva#licencia,,,No,,Double blind peer review,http://ojs.uac.edu.co/index.php/prospectiva/about#peerReviewProcess,No,,http://ojs.uac.edu.co/index.php/prospectiva/about#focusAndScope,http://ojs.uac.edu.co/index.php/prospectiva/about/editorialTeam,http://ojs.uac.edu.co/index.php/prospectiva/about/submissions#authorGuidelines,16,No,http://ojs.uac.edu.co/index.php/prospectiva/announcement,,No,,No,http://ojs.uac.edu.co/index.php/prospectiva/announcement,CLOCKSS,,https://thekeepers.org/journals?query=1692-8261,,,DOI,,,Yes,http://ojs.uac.edu.co/index.php/prospectiva/about#openAccessPolicy,,,TJ1-1570,Technology: Mechanical engineering and machinery,No,2017-04-20T16:56:49Z,2020-08-05T14:30:22Z,212,2020-07-01T18:00:51Z
Ciencia y Tecnología para la Salud Visual y Ocular,http://saludvisual.lasalle.edu.co,https://doaj.org/toc/dc1b1169f7da430badada00a55a99783,2003,,1692-8415,,"vision sciences, amblyopia, ortoptics, contact lenses, ocular pharmacology, optometry",Spanish,Universidad de la Salle,Colombia,Universidad de la Salle,,CC BY-NC,,https://ciencia.lasalle.edu.co/svo/policies.html,,,No,,Double blind peer review,https://ciencia.lasalle.edu.co/svo/policies.html,No,http://revistas.lasalle.edu.co/index.php/ls/about/submissions#privacyStatement,https://ciencia.lasalle.edu.co/svo/policies.html,https://ciencia.lasalle.edu.co/svo/editorialboard.html,https://ciencia.lasalle.edu.co/svo/policies.html,16,No,https://ciencia.lasalle.edu.co/svo/policies.html,,No,,No,https://ciencia.lasalle.edu.co/svo/policies.html,,,http://saludvisual.lasalle.edu.co/,,,DOI,,,Yes,https://ciencia.lasalle.edu.co/svo/policies.html,,,RE1-994,Medicine: Ophthalmology,No,2016-06-01T08:00:49Z,2019-02-27T23:12:31Z,0,
Dimensión Empresarial,http://ojs.uac.edu.co/index.php/dimension-empresarial,https://doaj.org/toc/54228167188f4a4191f2db6b5f618529,2003,,1692-8563,2322-956X,"management, innovation, institucional economics, financial administration, entrepreneurship, organizations","English, Spanish, Portuguese",Editorial Uniautonoma,Colombia,Universidad Autónoma del Caribe,,CC BY-NC-ND,,http://ojs.uac.edu.co/index.php/dimension-empresarial/about/editorialPolicies#custom-0,Yes,http://ojs.uac.edu.co/index.php/dimension-empresarial/article/view/686,Yes,http://ojs.uac.edu.co/index.php/dimension-empresarial/about/submissions#copyrightNotice,Double blind peer review,http://ojs.uac.edu.co/index.php/dimension-empresarial/about/editorialPolicies#peerReviewProcess,No,,http://ojs.uac.edu.co/index.php/dimension-empresarial/about/editorialPolicies#focusAndScope,http://ojs.uac.edu.co/index.php/dimension-empresarial/about/editorialTeam,http://ojs.uac.edu.co/index.php/dimension-empresarial/about/submissions#authorGuidelines,16,No,http://ojs.uac.edu.co/index.php/dimension-empresarial/about/editorialPolicies#custom-0,,No,,No,http://ojs.uac.edu.co/index.php/dimension-empresarial/about/editorialPolicies#custom-0,CLOCKSS,,https://thekeepers.org/journals?query=1692-8563,,,DOI,,,Yes,http://ojs.uac.edu.co/index.php/dimension-empresarial/about/editorialPolicies#openAccessPolicy,,,HF5001-6182,Social Sciences: Commerce: Business,No,2017-01-31T11:30:36Z,2019-04-03T19:35:05Z,36,2017-06-01T03:40:17Z
Revista de la Facultad de Ciencias Agropecuarias,https://editorial.uniamazonia.edu.co/index.php/fagropec,https://doaj.org/toc/f6b369a995804d5ca07b76259dd07e51,2005,,1692-9454,2539-178X,"natural sciences, agricultural science, conservation sciences",Spanish,Universidad de la Amazonia,Colombia,,,CC BY,,https://editorial.uniamazonia.edu.co/index.php/fagropec/about,,,No,https://editorial.uniamazonia.edu.co/index.php/fagropec/about,Double blind peer review,https://editorial.uniamazonia.edu.co/index.php/fagropec/about,No,,https://editorial.uniamazonia.edu.co/index.php/fagropec/about,https://editorial.uniamazonia.edu.co/index.php/fagropec/about/editorialTeam,https://editorial.uniamazonia.edu.co/files/documentos/fagropec/Normas%20para%20autores.pdf,6,No,https://editorial.uniamazonia.edu.co/index.php/fagropec/about,,No,,No,,,,,,,,Yes,No,Yes,https://editorial.uniamazonia.edu.co/index.php/fagropec/about,,,S1-972|QH1-278.5,Agriculture: Agriculture (General) | Science: Natural history (General),No,2020-10-13T11:10:26Z,2021-05-19T08:36:24Z,151,2020-10-15T19:28:33Z
Revista EIA,https://revistas.eia.edu.co/index.php/reveia,https://doaj.org/toc/f5f346147dcd4ef38f3d8618e85cc0c8,2006,,1794-1237,,"engineering, basic sciences, materials, biotechnology, environment, energy","Spanish, English ",Universidad EIA,Colombia,,,CC BY-NC-ND,,https://revistas.eia.edu.co/index.php/reveia/about#openAccessPolicy,Yes,https://revistas.eia.edu.co/index.php/reveia/article/view/1410/1361,No,https://revistas.eia.edu.co/index.php/reveia/about/submissions,Double blind peer review,https://revistas.eia.edu.co/index.php/reveia/about#peerReviewProcess,Yes,https://revistas.eia.edu.co/index.php/reveia/about#peerReviewProcess,https://revistas.eia.edu.co/index.php/reveia/about,https://revistas.eia.edu.co/index.php/reveia/about/editorialTeam,https://revistas.eia.edu.co/index.php/reveia/about/submissions,30,No,https://revistas.eia.edu.co/index.php/reveia/about#openAccessPolicy,,No,,No,,"CLOCKSS, LOCKSS",,https://revistas.eia.edu.co/index.php/reveia/about,,,DOI,Yes,No,Yes,https://revistas.eia.edu.co/index.php/reveia/about#peerReviewProcess,,,T|TA1-2040,Technology: Engineering (General). Civil engineering (General),No,2018-01-04T17:24:21Z,2020-12-17T08:43:13Z,367,2017-12-12T05:58:26Z
Inciso,http://revistas.ugca.edu.co/index.php/inciso,https://doaj.org/toc/357ced2dda99481f9041ddc628d70f40,2012,,1794-1598,,"law, government, international relations, political science",Spanish,Universidad La Gran Colombia,Colombia,Universidad La Gran Colombia,,CC BY-NC,,http://revistas.ugca.edu.co/index.php/inciso/about/editorialPolicies#custom-11,,,No,,Double blind peer review,http://revistas.ugca.edu.co/index.php/inciso/about/editorialPolicies#custom-0,No,,http://revistas.ugca.edu.co/index.php/inciso/about/editorialPolicies#focusAndScope,http://revistas.ugca.edu.co/index.php/inciso/about/editorialPolicies#custom-12,http://revistas.ugca.edu.co/index.php/inciso/about/submissions#authorGuidelines,12,No,http://revistas.ugca.edu.co/index.php/inciso/about/editorialPolicies#custom-10,,No,,No,http://revistas.ugca.edu.co/index.php/inciso/about/editorialPolicies#custom-10,,,,,,,,,Yes,http://revistas.ugca.edu.co/index.php/inciso/about/editorialPolicies#custom-11,,,K1-7720|J,Law: Law in general. Comparative and uniform law. Jurisprudence | Political science,No,2018-07-19T00:19:34Z,2020-01-29T07:46:26Z,56,2018-09-25T16:25:19Z
